employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,average_montly_hours
8584,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,5.0,16,0,54.0,0,187
12731,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,36,1.0,4,0,51.0,0,153
8460,Sales & Marketing,region_2,Bachelor's,m,other,1,45,3.0,4,0,49.0,0,148
4687,Analytics,region_4,Master's & above,m,sourcing,1,41,5.0,4,0,79.0,0,199
3580,R&D,region_7,Master's & above,m,other,1,31,2.0,5,0,82.0,0,278
11916,HR,region_2,Bachelor's,f,sourcing,1,24,,1,0,46.0,0,169
12663,HR,region_2,Bachelor's,f,referred,1,25,,1,0,48.0,0,198
4304,Technology,region_31,Bachelor's,m,other,2,34,4.0,2,0,83.0,0,165
12360,Legal,region_27,Bachelor's,m,other,1,27,,1,0,69.0,1,282
6622,Technology,region_7,Master's & above,m,other,1,45,3.0,7,0,81.0,0,270
5372,Procurement,region_23,Master's & above,f,other,1,35,3.0,8,0,69.0,0,246
11262,Operations,region_21,Bachelor's,f,other,1,47,3.0,7,0,56.0,0,134
114,Technology,region_30,Bachelor's,f,other,1,31,3.0,5,0,81.0,0,258
7043,Sales & Marketing,region_19,Bachelor's,m,other,1,30,1.0,7,0,50.0,0,189
14278,Operations,region_32,Bachelor's,f,sourcing,1,32,4.0,3,0,,0,153
11610,Sales & Marketing,region_16,Master's & above,m,sourcing,1,42,3.0,10,0,49.0,0,229
5703,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3.0,10,0,48.0,0,257
6138,Technology,region_4,Master's & above,m,sourcing,2,34,1.0,7,0,79.0,0,132
9971,Procurement,region_14,Bachelor's,f,other,1,29,3.0,2,0,71.0,0,195
1596,Operations,region_15,Bachelor's,f,sourcing,1,45,3.0,18,0,59.0,0,206
12791,Sales & Marketing,region_8,Bachelor's,m,other,1,35,3.0,8,0,49.0,0,127
7458,Operations,region_22,Bachelor's,f,other,1,33,1.0,8,0,56.0,0,191
8002,Operations,region_4,Master's & above,m,other,1,26,4.0,2,0,57.0,0,204
11459,Finance,region_2,Bachelor's,m,other,1,39,2.0,9,0,63.0,0,221
1529,HR,region_2,Bachelor's,f,other,1,29,5.0,3,0,46.0,0,186
12093,Analytics,region_4,Master's & above,m,sourcing,1,46,4.0,6,0,89.0,0,228
1160,Analytics,region_22,Master's & above,m,sourcing,1,30,5.0,7,0,84.0,0,158
7801,Operations,region_19,Bachelor's,f,other,1,33,3.0,6,0,62.0,0,149
14013,Operations,region_22,Bachelor's,m,referred,1,26,4.0,2,0,56.0,0,160
5560,Procurement,region_2,Bachelor's,f,sourcing,1,31,3.0,5,0,81.0,1,175
3984,Analytics,region_26,Bachelor's,m,sourcing,1,35,5.0,6,0,83.0,0,136
5129,Operations,region_28,Bachelor's,f,sourcing,1,31,3.0,7,0,59.0,0,160
10211,Sales & Marketing,region_2,Master's & above,f,other,1,47,5.0,21,0,48.0,0,258
8254,Technology,region_11,Master's & above,f,other,2,33,4.0,7,0,82.0,0,159
3022,Sales & Marketing,region_2,Master's & above,m,sourcing,5,54,2.0,7,0,48.0,0,167
1922,Operations,region_16,Bachelor's,f,other,1,35,3.0,7,0,58.0,0,196
5947,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,36,3.0,3,0,,0,183
7466,Operations,region_22,Master's & above,m,other,1,34,5.0,7,0,59.0,0,209
3256,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,31,3.0,2,0,47.0,0,192
10502,Finance,region_29,Bachelor's,m,other,1,30,1.0,6,0,,0,144
5867,Procurement,region_22,Bachelor's,m,other,2,28,3.0,2,0,73.0,0,200
5138,Sales & Marketing,region_8,Bachelor's,f,sourcing,1,27,,1,0,52.0,0,147
4450,Operations,region_31,Master's & above,m,sourcing,1,32,3.0,4,0,58.0,0,148
12118,Sales & Marketing,region_8,Master's & above,m,other,1,31,,1,0,47.0,0,193
9164,Legal,region_5,Bachelor's,m,other,1,29,4.0,5,0,59.0,0,250
11625,Technology,region_17,Master's & above,f,sourcing,1,33,4.0,7,0,80.0,0,216
3969,Sales & Marketing,region_2,Master's & above,m,other,1,45,1.0,3,0,47.0,0,173
6924,Sales & Marketing,region_2,Bachelor's,m,other,1,29,2.0,3,0,47.0,0,211
349,Legal,region_4,Bachelor's,m,other,1,30,5.0,4,0,59.0,0,122
4104,Sales & Marketing,region_28,,m,other,1,29,1.0,3,0,49.0,0,197
5120,Operations,region_15,Bachelor's,f,sourcing,1,30,4.0,9,0,62.0,0,202
6131,Operations,region_7,Master's & above,f,sourcing,1,38,5.0,4,1,72.0,1,269
11750,Technology,region_4,Bachelor's,m,other,1,27,1.0,4,0,81.0,0,145
6011,Technology,region_7,Master's & above,m,other,2,31,3.0,4,0,76.0,0,194
11815,HR,region_2,Bachelor's,f,other,1,35,3.0,2,0,50.0,0,106
3811,Legal,region_31,Bachelor's,m,other,1,33,3.0,2,0,57.0,0,152
9859,HR,region_7,Bachelor's,m,other,1,29,4.0,5,0,44.0,0,187
340,Operations,region_32,Bachelor's,m,other,2,31,5.0,6,0,63.0,0,140
1981,Sales & Marketing,region_11,Bachelor's,m,other,1,32,5.0,9,0,48.0,0,214
1252,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,33,3.0,2,0,48.0,0,227
12249,Procurement,region_30,Master's & above,m,sourcing,1,33,1.0,8,0,68.0,0,134
14889,Finance,region_2,Bachelor's,m,other,3,42,3.0,7,0,60.0,0,142
5172,Procurement,region_4,Bachelor's,m,sourcing,2,33,3.0,6,0,68.0,0,146
4067,Operations,region_16,Bachelor's,m,other,1,35,2.0,5,0,58.0,0,238
5315,Technology,region_13,Bachelor's,m,sourcing,1,42,3.0,3,0,80.0,0,130
10453,HR,region_29,Master's & above,f,other,1,33,3.0,8,0,46.0,0,198
6057,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,51,4.0,17,0,48.0,0,193
5147,Analytics,region_26,Master's & above,m,sourcing,1,40,3.0,8,0,84.0,0,142
14740,Analytics,region_23,Master's & above,m,sourcing,1,36,3.0,8,0,83.0,0,301
1665,Technology,region_28,Master's & above,m,other,1,31,3.0,4,0,82.0,0,214
5000,Technology,region_2,Master's & above,f,other,1,60,3.0,31,0,80.0,0,207
6712,Operations,region_32,Bachelor's,m,sourcing,1,28,1.0,2,0,60.0,0,177
3670,Operations,region_7,Bachelor's,m,sourcing,1,24,3.0,2,0,57.0,0,155
8148,Analytics,region_27,Bachelor's,m,sourcing,2,28,2.0,1,0,83.0,0,183
12092,Sales & Marketing,region_2,Bachelor's,f,other,1,46,3.0,3,0,46.0,0,169
9827,Operations,region_11,Bachelor's,f,sourcing,2,35,3.0,3,0,56.0,0,209
4174,Sales & Marketing,region_11,Bachelor's,m,other,1,37,1.0,7,0,51.0,0,206
2998,Procurement,region_2,Bachelor's,m,other,1,45,3.0,4,0,72.0,0,177
11786,Operations,region_23,Bachelor's,m,other,1,33,3.0,10,0,60.0,0,225
934,Technology,region_31,Bachelor's,m,other,1,27,3.0,4,0,77.0,0,254
3462,Sales & Marketing,region_31,Bachelor's,m,other,1,27,2.0,5,0,50.0,0,172
4750,Operations,region_2,Bachelor's,m,other,1,57,3.0,13,0,59.0,0,213
6737,Procurement,region_31,Bachelor's,f,sourcing,1,27,,1,0,67.0,0,229
4140,Operations,region_7,Bachelor's,f,other,1,32,4.0,2,0,60.0,1,238
11693,HR,region_29,Bachelor's,m,other,1,29,,1,0,50.0,0,189
676,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,35,4.0,3,0,52.0,0,127
10022,Procurement,region_7,Master's & above,m,other,6,40,3.0,12,0,74.0,0,190
8765,Operations,region_22,Bachelor's,f,other,1,33,4.0,8,0,,0,134
2950,Finance,region_7,Bachelor's,f,sourcing,1,29,5.0,6,0,90.0,1,247
2241,Analytics,region_2,Master's & above,m,other,1,40,2.0,11,0,82.0,0,225
2704,Operations,region_15,Master's & above,m,referred,1,36,3.0,4,0,,0,123
9560,Finance,region_29,Bachelor's,m,sourcing,2,28,3.0,3,0,58.0,0,181
5002,Operations,region_32,Bachelor's,f,sourcing,1,33,2.0,5,0,59.0,0,184
673,Procurement,region_19,Master's & above,m,other,1,43,1.0,8,0,72.0,0,152
7662,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,4.0,3,0,50.0,1,268
9235,Sales & Marketing,region_2,Bachelor's,m,other,1,30,3.0,5,0,47.0,0,159
2902,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,33,4.0,2,0,49.0,0,196
11415,Operations,region_27,Bachelor's,f,other,1,32,3.0,3,0,55.0,0,208
1860,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5.0,6,0,52.0,0,160
9733,Sales & Marketing,region_22,,m,other,1,20,3.0,2,0,52.0,0,226
9633,Analytics,region_29,Bachelor's,m,sourcing,1,31,5.0,7,0,90.0,0,211
2816,Sales & Marketing,region_2,Master's & above,m,other,2,42,5.0,16,0,48.0,0,143
12455,Operations,region_25,Bachelor's,f,other,1,29,3.0,3,0,58.0,0,188
6176,Technology,region_2,Master's & above,m,sourcing,1,60,5.0,9,0,81.0,0,221
14828,Operations,region_11,Bachelor's,m,sourcing,1,31,3.0,7,0,58.0,0,169
9502,Technology,region_5,Bachelor's,f,sourcing,1,35,4.0,5,0,78.0,0,224
3289,HR,region_26,Bachelor's,m,sourcing,1,29,3.0,5,0,53.0,0,224
9683,Technology,region_26,Bachelor's,m,sourcing,1,31,3.0,5,0,85.0,0,244
1397,Sales & Marketing,region_2,Master's & above,f,sourcing,1,49,5.0,21,0,49.0,0,172
3250,Sales & Marketing,region_19,Bachelor's,m,other,2,32,2.0,3,0,49.0,0,198
5107,Finance,region_11,Bachelor's,m,sourcing,1,36,5.0,5,0,55.0,0,175
12931,Legal,region_22,Bachelor's,m,sourcing,1,31,2.0,2,0,60.0,0,228
14190,Sales & Marketing,region_4,Master's & above,f,sourcing,1,37,1.0,2,0,52.0,0,166
8054,Sales & Marketing,region_22,Master's & above,m,sourcing,1,38,4.0,7,0,48.0,0,180
9746,Technology,region_31,Bachelor's,m,sourcing,1,38,3.0,10,0,81.0,0,251
7344,Operations,region_6,Bachelor's,m,sourcing,1,34,2.0,7,1,63.0,0,120
4246,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,4.0,10,0,44.0,0,131
3913,Operations,region_27,Bachelor's,m,other,1,36,5.0,7,0,57.0,1,292
2298,HR,region_7,Master's & above,m,sourcing,1,35,1.0,4,0,47.0,0,164
3865,Analytics,region_21,Bachelor's,m,other,1,33,2.0,3,0,86.0,0,201
190,Technology,region_27,Bachelor's,f,other,1,32,3.0,5,0,79.0,0,215
3056,Procurement,region_7,Master's & above,f,sourcing,1,42,5.0,4,0,71.0,0,201
1111,Technology,region_22,Master's & above,m,other,1,32,3.0,3,0,77.0,0,208
10057,Sales & Marketing,region_27,Bachelor's,f,other,1,27,3.0,4,0,48.0,0,225
7460,Operations,region_2,Master's & above,m,sourcing,1,51,4.0,14,0,,0,201
2211,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,29,4.0,7,0,56.0,0,141
6871,Analytics,region_22,Bachelor's,f,other,1,31,3.0,3,0,81.0,0,182
5256,Analytics,region_2,Master's & above,m,other,1,42,5.0,7,0,82.0,0,137
13463,Technology,region_7,Bachelor's,m,sourcing,1,33,4.0,7,0,79.0,0,247
11829,Sales & Marketing,region_22,Bachelor's,m,other,3,29,1.0,5,0,47.0,0,144
3283,Procurement,region_22,Bachelor's,m,sourcing,1,45,4.0,3,0,66.0,0,177
5573,R&D,region_4,Bachelor's,f,other,1,32,3.0,5,0,85.0,0,203
1552,HR,region_2,Bachelor's,f,other,1,32,3.0,9,0,52.0,0,130
13167,Operations,region_31,Master's & above,m,other,1,40,5.0,7,0,55.0,0,132
11489,Sales & Marketing,region_23,Bachelor's,m,other,6,30,4.0,2,0,49.0,0,215
13702,Sales & Marketing,region_4,Bachelor's,m,sourcing,3,28,,1,0,49.0,0,157
11039,Sales & Marketing,region_7,Master's & above,f,other,4,39,1.0,7,0,51.0,0,224
5546,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,29,5.0,5,0,46.0,0,213
14376,R&D,region_9,Bachelor's,m,sourcing,1,31,3.0,5,0,82.0,1,309
10647,Technology,region_16,Bachelor's,f,other,1,28,5.0,5,0,84.0,0,241
6836,Procurement,region_4,Bachelor's,f,other,1,29,3.0,4,0,68.0,0,135
9909,Operations,region_22,Bachelor's,m,other,1,29,2.0,2,0,59.0,0,190
14661,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,3.0,2,0,48.0,0,187
571,Sales & Marketing,region_30,Bachelor's,m,other,1,26,,1,0,53.0,0,137
1000,Technology,region_13,Bachelor's,f,sourcing,1,39,4.0,10,0,79.0,0,169
5054,Technology,region_19,Bachelor's,m,sourcing,1,34,3.0,5,0,76.0,0,162
9328,Operations,region_2,Master's & above,m,sourcing,2,40,1.0,7,0,55.0,0,193
5119,Sales & Marketing,region_4,Master's & above,m,other,1,38,5.0,4,0,48.0,0,194
13705,Sales & Marketing,region_19,Bachelor's,m,sourcing,3,43,3.0,14,0,50.0,0,185
8163,Operations,region_27,Bachelor's,f,sourcing,2,36,1.0,4,1,63.0,1,284
3764,Operations,region_4,Bachelor's,f,other,1,39,3.0,4,0,59.0,0,180
5440,Sales & Marketing,region_9,Master's & above,m,other,2,30,2.0,3,0,58.0,0,263
478,Analytics,region_2,Bachelor's,m,sourcing,1,46,5.0,6,0,88.0,0,275
9393,Analytics,region_29,Bachelor's,m,other,1,32,5.0,9,0,87.0,0,134
11236,Sales & Marketing,region_26,Master's & above,m,sourcing,1,49,3.0,4,0,48.0,0,258
3667,Operations,region_7,Master's & above,f,other,1,51,3.0,9,0,56.0,0,157
5504,HR,region_2,Master's & above,m,other,1,40,1.0,9,0,,0,149
871,Sales & Marketing,region_26,Bachelor's,m,other,1,42,5.0,7,0,46.0,0,230
8146,HR,region_30,Bachelor's,m,other,1,27,3.0,4,0,53.0,0,223
8215,Sales & Marketing,region_21,Bachelor's,m,other,1,28,,1,0,,1,244
270,R&D,region_2,Bachelor's,m,other,1,39,5.0,6,0,83.0,0,139
9222,Operations,region_15,Master's & above,m,other,1,40,5.0,6,0,,1,309
2335,Operations,region_7,Bachelor's,m,sourcing,1,26,,1,0,57.0,0,162
2606,Technology,region_6,Bachelor's,m,other,1,24,,1,0,81.0,0,155
12639,Procurement,region_22,Master's & above,f,sourcing,1,38,4.0,7,0,72.0,0,227
12018,Sales & Marketing,region_4,Bachelor's,m,other,1,44,3.0,13,0,49.0,0,213
13169,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,35,5.0,8,0,51.0,0,140
12552,Procurement,region_2,Master's & above,f,other,1,50,3.0,14,0,72.0,0,153
11975,Procurement,region_2,Master's & above,m,sourcing,2,40,2.0,4,0,71.0,0,263
9125,HR,region_25,Master's & above,m,other,1,35,5.0,5,0,46.0,1,296
9027,Finance,region_2,Bachelor's,f,other,2,43,4.0,6,0,62.0,0,161
10467,HR,region_22,Master's & above,m,sourcing,1,41,3.0,5,0,55.0,0,232
860,Sales & Marketing,region_31,Bachelor's,m,other,1,34,3.0,4,0,50.0,0,171
9244,Legal,region_22,Bachelor's,m,referred,3,30,5.0,2,0,64.0,0,159
8248,Technology,region_2,Master's & above,m,other,1,48,1.0,24,0,79.0,0,209
5441,Technology,region_25,Bachelor's,m,other,1,31,5.0,3,0,78.0,1,307
12080,Procurement,region_5,Bachelor's,f,other,1,26,5.0,4,0,71.0,0,217
880,Finance,region_14,Master's & above,m,other,1,34,1.0,5,0,56.0,0,125
257,Analytics,region_11,Master's & above,m,sourcing,1,33,1.0,8,0,86.0,0,266
1138,Procurement,region_2,Master's & above,m,other,1,53,3.0,21,0,67.0,0,228
3350,Technology,region_2,Master's & above,m,other,2,36,3.0,7,0,82.0,0,161
11360,Finance,region_31,Bachelor's,m,other,1,28,3.0,2,0,58.0,0,179
13650,HR,region_2,Bachelor's,m,other,1,26,4.0,2,0,55.0,0,227
14775,Sales & Marketing,region_2,Bachelor's,f,other,3,54,1.0,3,0,52.0,0,291
61,Analytics,region_7,Master's & above,m,other,1,36,3.0,2,0,84.0,0,226
1305,Sales & Marketing,region_7,Bachelor's,m,other,1,35,2.0,3,0,51.0,0,146
11891,Operations,region_14,Bachelor's,m,sourcing,1,32,3.0,8,0,59.0,0,185
1614,R&D,region_26,Bachelor's,m,other,1,35,1.0,6,0,87.0,0,147
371,Technology,region_31,Bachelor's,m,sourcing,2,25,3.0,2,0,80.0,0,157
7410,HR,region_2,Bachelor's,f,sourcing,1,27,,1,0,50.0,0,233
8287,Sales & Marketing,region_7,Master's & above,m,other,4,33,1.0,7,0,50.0,0,196
2851,Sales & Marketing,region_23,Bachelor's,f,other,1,31,1.0,4,0,50.0,0,203
2876,Analytics,region_22,Master's & above,m,sourcing,1,30,3.0,3,0,83.0,0,208
6466,Analytics,region_2,Master's & above,m,sourcing,1,37,4.0,3,0,83.0,0,182
14117,Technology,region_13,Master's & above,m,other,1,47,2.0,3,0,80.0,0,164
8754,Operations,region_22,Master's & above,f,other,1,40,5.0,11,0,56.0,0,148
9877,Sales & Marketing,region_13,Master's & above,m,other,1,50,1.0,7,0,47.0,0,271
3204,Procurement,region_2,Bachelor's,m,other,2,30,3.0,3,0,73.0,0,184
511,Finance,region_2,Bachelor's,m,sourcing,1,30,3.0,4,0,58.0,0,184
2183,Analytics,region_28,Bachelor's,m,sourcing,1,31,4.0,4,0,84.0,0,133
5183,Sales & Marketing,region_7,Bachelor's,m,other,1,26,2.0,1,0,46.0,0,155
11253,Operations,region_13,Bachelor's,m,other,1,29,4.0,5,0,64.0,0,147
14268,Analytics,region_24,Bachelor's,m,sourcing,1,28,5.0,4,0,83.0,1,255
7323,Technology,region_2,Bachelor's,m,other,1,41,3.0,6,0,81.0,0,191
13540,Analytics,region_31,Bachelor's,m,sourcing,1,29,4.0,3,0,83.0,0,214
6058,Analytics,region_2,Bachelor's,m,sourcing,1,43,2.0,13,0,80.0,0,123
1062,Technology,region_10,Bachelor's,f,other,1,29,3.0,2,0,83.0,0,157
1174,HR,region_27,Bachelor's,m,other,1,25,,1,0,54.0,0,272
2884,R&D,region_32,Bachelor's,m,sourcing,1,29,4.0,2,0,86.0,0,202
5023,Operations,region_2,Master's & above,m,sourcing,1,47,5.0,14,0,62.0,0,159
3548,Operations,region_16,Master's & above,f,other,1,32,3.0,7,0,60.0,0,123
2348,Sales & Marketing,region_2,Bachelor's,m,other,2,31,3.0,3,0,49.0,0,207
5224,Sales & Marketing,region_13,,m,sourcing,1,23,,1,0,49.0,0,189
2369,Finance,region_28,Bachelor's,m,other,1,25,,1,0,63.0,0,247
4932,Sales & Marketing,region_7,Bachelor's,f,other,1,60,1.0,5,0,50.0,0,221
9193,Sales & Marketing,region_34,Master's & above,m,other,1,37,5.0,4,0,48.0,0,146
5221,Operations,region_4,Master's & above,m,other,1,37,5.0,8,0,57.0,0,151
2904,Procurement,region_15,Bachelor's,m,sourcing,1,46,3.0,8,0,66.0,0,174
2588,HR,region_4,Master's & above,f,other,1,33,2.0,10,0,51.0,0,189
13263,Technology,region_26,Bachelor's,m,other,1,27,3.0,2,0,77.0,1,198
3767,Sales & Marketing,region_13,Bachelor's,m,other,1,41,5.0,5,0,50.0,0,145
14627,Technology,region_2,Master's & above,m,other,1,49,3.0,20,0,80.0,0,155
10018,Operations,region_15,Bachelor's,f,other,1,42,3.0,12,0,,0,196
821,Operations,region_31,Bachelor's,m,other,1,25,3.0,4,0,65.0,0,223
2399,Procurement,region_2,,f,sourcing,2,41,4.0,13,0,72.0,0,161
5344,Legal,region_22,Bachelor's,m,sourcing,1,31,4.0,4,0,62.0,0,275
3173,Finance,region_32,Bachelor's,f,sourcing,1,31,3.0,7,0,60.0,0,169
5304,Operations,region_32,Bachelor's,f,sourcing,1,34,3.0,5,0,60.0,0,181
3252,Analytics,region_2,Master's & above,m,sourcing,1,37,3.0,3,0,85.0,0,262
2031,Sales & Marketing,region_6,Bachelor's,f,sourcing,2,31,1.0,5,0,51.0,0,235
4496,Sales & Marketing,region_7,Bachelor's,f,other,1,32,3.0,6,0,52.0,0,145
6294,Operations,region_21,Bachelor's,f,other,1,37,3.0,7,0,59.0,0,212
3776,Technology,region_20,Bachelor's,f,other,1,33,1.0,8,0,81.0,0,207
9043,Analytics,region_22,,m,other,1,24,4.0,2,0,85.0,0,193
5801,Procurement,region_2,Bachelor's,f,other,1,40,2.0,3,0,70.0,0,176
4693,HR,region_8,Master's & above,f,other,1,36,5.0,5,0,51.0,0,113
2148,Procurement,region_2,Master's & above,m,other,1,58,3.0,16,0,69.0,0,155
13143,Finance,region_7,Bachelor's,m,sourcing,1,25,1.0,2,0,57.0,0,251
2220,Sales & Marketing,region_13,Master's & above,m,other,1,35,2.0,8,0,48.0,0,121
10889,Technology,region_22,Bachelor's,m,sourcing,1,32,5.0,7,0,78.0,1,284
9557,Sales & Marketing,region_30,Bachelor's,m,other,1,27,,1,0,50.0,0,186
12975,Procurement,region_22,Bachelor's,m,other,1,57,3.0,7,0,69.0,0,164
13194,Procurement,region_2,Bachelor's,f,other,1,33,4.0,5,0,69.0,0,265
9347,Analytics,region_21,Bachelor's,m,sourcing,1,30,4.0,4,0,87.0,0,151
6599,Sales & Marketing,region_4,Bachelor's,m,other,1,54,3.0,17,0,50.0,0,266
5764,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,26,3.0,2,0,50.0,0,225
6996,Operations,region_22,Master's & above,f,sourcing,1,35,3.0,8,0,63.0,1,202
8317,Sales & Marketing,region_22,Bachelor's,m,other,3,27,5.0,3,0,52.0,0,185
599,Procurement,region_22,Master's & above,m,sourcing,1,41,3.0,3,0,69.0,0,157
3089,Procurement,region_2,Master's & above,m,other,1,44,3.0,13,0,72.0,0,159
7113,Sales & Marketing,region_9,Bachelor's,f,sourcing,1,27,3.0,2,0,49.0,0,204
7453,Operations,region_2,Bachelor's,f,sourcing,1,30,3.0,1,0,59.0,0,125
12346,Procurement,region_13,Master's & above,f,sourcing,1,37,5.0,4,0,74.0,0,278
13460,Analytics,region_22,Bachelor's,m,referred,3,30,5.0,2,0,85.0,0,159
3023,Technology,region_9,Bachelor's,f,sourcing,1,28,,1,0,72.0,0,165
14650,Sales & Marketing,region_1,Master's & above,m,other,1,49,3.0,15,0,64.0,1,301
12983,Technology,region_33,Bachelor's,m,other,1,40,3.0,6,0,81.0,0,209
8633,Operations,region_14,Master's & above,f,other,1,38,3.0,2,0,62.0,0,166
1168,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,3.0,17,0,48.0,0,127
2102,Procurement,region_22,Bachelor's,f,other,1,29,4.0,3,0,71.0,0,220
6276,Sales & Marketing,region_15,Bachelor's,m,other,1,43,5.0,12,0,50.0,0,261
7597,Procurement,region_2,Master's & above,m,sourcing,1,54,3.0,7,0,69.0,0,179
4561,Procurement,region_31,Bachelor's,f,other,1,37,3.0,4,0,62.0,0,174
1483,Procurement,region_22,Master's & above,m,other,1,45,3.0,14,0,71.0,0,310
8456,HR,region_2,Bachelor's,f,sourcing,1,48,3.0,3,0,52.0,0,145
11224,Sales & Marketing,region_15,Bachelor's,m,other,4,31,1.0,5,0,47.0,0,226
12225,HR,region_13,Bachelor's,f,other,1,39,4.0,3,0,50.0,0,148
6985,Operations,region_27,Master's & above,f,other,1,37,4.0,9,0,60.0,0,201
12300,Procurement,region_5,Bachelor's,f,other,1,34,3.0,4,0,68.0,0,197
11915,R&D,region_23,Bachelor's,m,sourcing,1,34,3.0,3,0,87.0,0,133
10127,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,5.0,4,0,47.0,0,120
14420,Operations,region_31,Master's & above,f,sourcing,1,36,4.0,5,0,60.0,0,128
9712,Procurement,region_15,Master's & above,f,sourcing,1,33,3.0,7,0,66.0,0,209
14274,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,55,2.0,18,0,52.0,0,199
581,Operations,region_31,Bachelor's,m,other,2,31,3.0,5,0,,0,145
4276,Operations,region_20,Master's & above,m,other,1,38,5.0,4,0,60.0,0,193
12318,Sales & Marketing,region_16,Bachelor's,f,other,1,30,3.0,6,0,47.0,0,206
8821,Operations,region_2,Bachelor's,m,other,1,31,3.0,4,0,56.0,0,150
14342,Technology,region_4,Bachelor's,m,other,1,51,3.0,16,0,80.0,0,130
615,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,34,4.0,3,0,51.0,0,154
12701,Technology,region_14,Bachelor's,f,sourcing,1,45,5.0,7,0,80.0,0,195
11669,Operations,region_24,Bachelor's,f,other,1,33,5.0,10,0,,0,144
14302,Procurement,region_10,Bachelor's,f,other,2,31,1.0,4,0,69.0,0,200
2866,Operations,region_11,Bachelor's,f,sourcing,1,33,4.0,5,1,60.0,0,180
9163,Technology,region_20,Master's & above,m,sourcing,1,39,3.0,9,0,81.0,0,144
937,Technology,region_14,Bachelor's,m,other,1,29,3.0,4,0,79.0,0,301
95,Technology,region_2,Bachelor's,f,other,1,23,1.0,2,0,82.0,0,255
11379,Analytics,region_7,Bachelor's,m,other,1,29,4.0,3,0,86.0,0,166
14596,Technology,region_7,Master's & above,m,sourcing,1,56,4.0,14,0,83.0,0,173
7228,Procurement,region_2,Bachelor's,m,sourcing,1,31,4.0,7,0,88.0,1,101
3515,Technology,region_7,Bachelor's,f,other,1,27,3.0,2,0,77.0,0,192
7103,Legal,region_7,Bachelor's,m,sourcing,1,28,5.0,2,0,60.0,1,245
1333,Procurement,region_4,Bachelor's,m,sourcing,1,27,3.0,2,0,73.0,0,181
11348,Sales & Marketing,region_4,Master's & above,m,sourcing,1,42,2.0,13,0,53.0,0,151
8367,Technology,region_2,Bachelor's,m,referred,1,34,2.0,7,0,78.0,0,145
12860,Sales & Marketing,region_16,,m,other,1,25,5.0,2,0,49.0,0,160
4949,Analytics,region_22,Bachelor's,m,other,2,28,5.0,5,0,82.0,0,165
65,Sales & Marketing,region_2,Bachelor's,m,referred,1,26,5.0,3,0,47.0,0,286
8529,Sales & Marketing,region_22,Bachelor's,f,other,1,35,5.0,9,0,53.0,0,260
13751,Analytics,region_2,Master's & above,m,other,1,56,5.0,17,0,87.0,0,233
9305,Sales & Marketing,region_28,Master's & above,m,other,1,33,4.0,8,0,47.0,0,128
10033,Technology,region_2,Below Secondary,m,other,3,22,,1,0,75.0,0,205
4220,Sales & Marketing,region_1,Master's & above,m,sourcing,1,42,5.0,9,0,47.0,0,171
4412,Sales & Marketing,region_7,,m,other,1,23,4.0,2,0,50.0,0,200
8331,Procurement,region_31,Master's & above,m,other,1,41,3.0,13,0,71.0,0,166
